filename,genre,mfcc_1_mean,mfcc_1_stddev,mfcc_1_var,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_stddev,mfcc_2_var,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_stddev,mfcc_3_var,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_stddev,mfcc_4_var,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_stddev,mfcc_5_var,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_stddev,mfcc_6_var,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_stddev,mfcc_7_var,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_stddev,mfcc_8_var,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_stddev,mfcc_9_var,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_stddev,mfcc_10_var,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_stddev,mfcc_11_var,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_stddev,mfcc_12_var,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_stddev,mfcc_13_var,mfcc_13_min,mfcc_13_max
disco.00084.wav,disco,-278.3254,99.53454,9907.125,-539.64655,-59.250706,82.58828,34.47357,1188.4272,-42.38052,185.56216,-37.393726,28.66959,821.9454,-120.08173,58.03589,43.021904,18.600618,345.983,-11.8580475,98.42012,-5.749822,14.0224905,196.63025,-45.704395,47.37536,24.421104,11.787147,138.93683,-10.682038,62.219524,-6.9724817,10.539099,111.0726,-44.474335,26.87289,12.0410595,12.046471,145.11746,-22.463827,51.834625,-10.701012,10.1182,102.37798,-46.71818,18.274126,10.852217,9.939034,98.7844,-21.209034,40.566048,-10.715424,9.387832,88.13138,-43.495018,19.639767,9.494371,8.041865,64.6716,-16.858662,39.10994,-1.0203135,10.097958,101.96875,-33.2521,27.575134
disco.00090.wav,disco,-200.27509,47.77562,2282.5098,-367.72678,-63.07779,87.883934,25.764074,663.78754,12.062864,170.441,-15.377734,20.021286,400.85187,-86.96272,66.58165,41.11223,15.140723,229.24149,2.3193347,79.79393,-8.380979,12.379535,153.25288,-53.16902,28.188076,27.375109,11.098119,123.168236,-8.685654,55.880917,-18.28595,10.385485,107.8583,-49.39788,8.30785,18.964111,9.239127,85.36147,-10.125713,49.29379,-15.354653,8.81094,77.63265,-41.67142,11.59852,14.039218,8.659715,74.99066,-13.320971,44.840553,-7.1187983,8.3747225,70.13597,-34.30807,26.55993,11.636138,7.770243,60.37668,-13.607153,38.561977,-6.4789414,7.3422856,53.90916,-32.35899,17.862484
disco.00047.wav,disco,-349.06622,62.44221,3899.0298,-475.4654,-216.91335,126.09058,24.582457,604.2972,19.905582,172.63358,-35.053795,26.53702,704.21344,-100.19174,48.18078,28.16117,16.357262,267.56,-16.388512,70.88971,-11.103968,13.1639,173.28828,-65.189606,17.493292,-6.987914,13.530924,183.0859,-38.813454,42.570923,-14.568367,11.12733,123.81747,-61.54815,15.834236,-4.5786567,10.733231,115.20224,-32.772522,34.11041,-15.212273,10.996427,120.921394,-52.159363,18.706322,4.176907,15.208987,231.3133,-38.853127,49.589424,-20.77893,9.231567,85.22184,-55.061077,0.34267282,-5.760033,8.984868,80.72785,-37.75561,24.47475,-7.1926374,9.02173,81.391624,-31.157988,17.720009
disco.00053.wav,disco,-185.87747,112.946144,12756.831,-541.08997,-24.090542,72.12858,44.31802,1964.0868,-64.997086,214.88712,16.886679,39.569664,1565.7582,-66.28939,132.33334,45.91255,17.463535,304.9751,-25.493736,97.15428,-4.426186,17.211258,296.2274,-42.74752,50.024437,40.80299,12.986331,168.64479,5.1940093,79.752426,-12.891111,11.562752,133.69722,-42.655197,40.475853,31.74818,10.660541,113.64712,-9.1393795,59.54145,-19.054424,10.604338,112.45198,-51.023167,15.458979,23.16989,9.533629,90.89008,-15.531296,50.67617,-11.900557,8.339046,69.53969,-43.647224,18.041546,17.445486,7.6244674,58.132504,-7.2353373,40.998703,-8.694039,7.8429685,61.512157,-34.54165,13.497836
disco.00045.wav,disco,-156.3354,66.44111,4414.421,-345.73746,-31.481781,110.465065,41.456776,1718.6642,-4.9433446,207.11438,-8.699017,22.485641,505.60403,-58.97514,77.99065,19.121737,16.43282,270.03757,-35.097427,63.79763,3.4345055,14.657658,214.84694,-37.412518,38.89461,8.735132,12.545259,157.38353,-27.703094,52.7313,4.0349493,10.721027,114.94044,-24.65386,36.74862,4.535833,8.0056,64.08963,-21.477793,38.998047,-3.8234296,8.205047,67.32279,-32.427948,21.19843,-1.8282379,7.197347,51.801804,-28.056293,20.52944,-1.5679326,7.3270087,53.68506,-26.197275,23.843628,-3.9787807,7.5264516,56.647476,-31.706207,20.435534,-0.57919806,7.675569,58.91436,-26.908356,28.191154
disco.00051.wav,disco,-150.37077,43.95849,1932.3488,-303.22327,-48.251957,90.85378,20.121313,404.86725,7.257004,163.03558,-33.616898,17.646461,311.3976,-86.08579,18.869318,38.166443,12.867097,165.56218,-2.5904558,79.54609,-21.413752,11.662579,136.01573,-61.89715,9.187298,30.325697,9.707622,94.237915,-3.075319,57.186005,-15.192343,10.680657,114.07645,-42.998665,23.899014,21.674883,7.6630363,58.722126,0.53196895,45.79541,-14.519758,7.9675517,63.481884,-53.212833,9.323237,19.091406,8.941642,79.95296,-11.762321,54.44279,-11.568528,7.6010523,57.775993,-34.288857,13.295418,16.51194,7.0363064,49.509605,-14.687918,38.340004,-9.141814,6.619039,43.81168,-26.335182,12.696087
disco.00079.wav,disco,-233.71829,71.01198,5042.7007,-514.5467,-79.61796,100.49207,27.95312,781.37683,28.288668,205.17914,-6.4938173,19.989563,399.58264,-67.70725,78.87503,40.54637,13.106613,171.78331,-19.095821,76.14884,-9.214488,12.679769,160.77654,-50.08753,29.132095,24.638762,12.498153,156.20381,-16.692112,56.56808,-10.162374,9.983039,99.66106,-42.188396,30.026129,23.985535,10.087577,101.75921,-6.131717,57.1164,-12.63484,9.452994,89.3591,-41.098495,26.263273,20.791708,9.399855,88.35727,-7.811205,56.384945,-7.04978,9.19104,84.47522,-32.072124,38.618607,5.862834,9.270619,85.94439,-33.300224,33.840214,-8.093017,9.888813,97.78862,-35.50576,35.68615
disco.00086.wav,disco,-169.13844,60.218086,3626.218,-321.23044,-39.656273,125.353294,30.653385,939.63,14.067667,199.39633,-25.699451,28.159878,792.97876,-113.35663,63.836018,50.452213,15.070018,227.10542,5.4720907,105.84969,-10.239011,15.022696,225.68138,-59.841736,34.497303,28.119556,13.560768,183.89442,-17.891897,69.78685,-5.9865103,11.69168,136.69537,-37.23684,44.878918,10.412495,11.417031,130.3486,-24.817081,44.89873,-7.58371,9.946084,98.92459,-38.598694,23.51656,10.849474,8.921902,79.600334,-20.29546,35.274353,-17.655027,8.288062,68.69198,-43.044456,4.9125085,5.9672713,10.422111,108.620384,-27.301561,42.94513,-10.717677,8.076698,65.233055,-38.641464,13.301065
disco.00092.wav,disco,-196.75845,53.094326,2819.0076,-364.26157,-68.80095,93.92218,28.102999,789.7785,27.70913,203.17004,1.9875007,26.165972,684.6581,-77.02254,67.92145,51.46482,15.76537,248.54689,2.6391778,97.6561,-16.200588,12.976534,168.39044,-57.08144,35.678017,28.724321,12.139513,147.36777,-12.543978,59.60433,-11.654361,9.88915,97.79528,-43.15587,19.096895,19.381084,9.467151,89.626945,-13.078604,53.963833,-12.715014,9.15195,83.75819,-45.105453,22.682133,18.788307,9.458365,89.46067,-16.223644,47.253082,-14.121586,8.461003,71.58858,-43.737045,10.374578,12.375191,7.532589,56.7399,-14.839545,35.012974,-8.616278,9.140629,83.5511,-32.394707,34.93292
disco.00093.wav,disco,-161.97075,62.22038,3871.3755,-386.4764,-23.870842,91.78112,30.06486,903.8958,-2.0816648,195.01813,-20.985909,18.243542,332.82684,-72.068985,40.788086,53.834778,14.732234,217.03871,-1.4770695,98.95073,-0.90600616,14.814697,219.47525,-41.738693,38.62822,18.659803,11.446864,131.0307,-27.755997,52.28459,-3.2952342,14.001283,196.03592,-46.080353,39.52101,19.873594,9.401009,88.37896,-7.023593,55.124535,-18.714441,12.107495,146.59145,-56.49771,27.228952,11.136703,12.690693,161.0537,-30.453247,42.213722,-20.36473,11.149261,124.30602,-55.264248,16.083214,8.748263,11.618054,134.97919,-23.631964,44.87439,-14.243438,12.987048,168.66342,-50.163704,28.818375
disco.00087.wav,disco,-173.53038,40.816032,1665.9484,-301.3183,-56.685596,112.60056,24.82323,616.1928,19.474224,184.2865,-24.926863,16.55499,274.06772,-79.65898,37.73339,36.843815,14.149052,200.19566,-18.279768,82.845535,-9.763329,11.502507,132.30766,-41.966843,28.718975,28.429398,12.81154,164.13554,-14.733917,62.096634,-14.247882,10.885299,118.48973,-46.391113,21.738953,20.766806,9.044959,81.81128,-10.247774,46.952873,-19.14665,8.520116,72.59237,-48.916306,6.8055153,18.96527,8.436099,71.16776,-9.387159,43.65876,-15.462249,8.473391,71.79834,-42.49288,9.108758,9.344105,8.6731415,75.22338,-18.20769,37.31962,-13.022165,7.2466187,52.513485,-44.103416,9.637144
disco.00078.wav,disco,-253.19843,67.92692,4614.0664,-469.87262,-105.362686,107.656586,21.545244,464.19754,0.084153,169.86716,-15.544611,19.886889,395.48834,-70.13547,52.46547,30.940851,18.609344,346.30768,-30.107391,88.21285,-11.74233,12.664531,160.39035,-49.014748,26.64338,17.973364,13.82312,191.07864,-19.07691,56.86776,-12.268223,11.644726,135.59964,-51.30907,33.941757,18.934265,10.93305,119.531586,-23.811089,45.511894,-17.114012,8.975701,80.56321,-51.316643,10.418228,18.441511,10.690471,114.286156,-13.235088,55.24522,-13.734191,9.026956,81.48592,-45.76461,14.406937,11.06904,9.377001,87.92814,-18.40591,39.732697,-11.155139,8.322611,69.265854,-38.759445,17.492443
disco.00050.wav,disco,-118.76982,39.587036,1567.1335,-259.90085,-29.581253,103.54511,20.327854,413.22168,30.621878,176.63786,-31.663681,17.722399,314.08344,-87.14691,18.593742,33.8919,13.090294,171.3558,-9.124765,77.98409,-17.02538,11.697806,136.83867,-54.35876,10.811905,31.665806,9.946708,98.93699,-6.285804,56.456657,-14.76803,10.942836,119.74565,-44.78429,28.213596,21.699934,7.778911,60.511456,-3.5876465,43.926086,-14.821231,8.106064,65.70827,-48.23217,11.743647,18.826199,9.154481,83.80453,-11.945355,53.8658,-11.685334,7.7398825,59.905777,-33.399864,10.856203,16.57839,7.373151,54.36335,-15.849871,39.4731,-8.716906,6.8066874,46.330994,-28.983006,17.128826
disco.00044.wav,disco,-145.71263,66.472725,4418.6235,-314.53235,0.13646442,101.926926,33.388752,1114.8088,13.570581,224.27477,-16.324627,22.193048,492.53143,-66.00759,74.1013,9.677964,17.600206,309.76724,-34.69101,54.037983,5.7287283,15.857351,251.45558,-42.134377,48.227062,-0.20512684,13.212828,174.57881,-47.585636,37.676758,0.9277016,11.994269,143.86249,-52.11133,35.90127,2.291047,9.394569,88.257935,-29.660355,46.259342,-4.396282,9.542036,91.05045,-40.44994,36.02849,0.72040236,9.548607,91.175896,-25.913925,28.12114,-0.056241937,8.88036,78.860794,-29.748974,26.612736,-4.330677,7.8727627,61.980392,-29.444954,17.176615,-5.355909,7.6637526,58.7331,-29.77251,21.875463
disco.00068.wav,disco,-165.13277,45.483814,2068.7773,-337.5746,-41.54306,81.650024,23.372593,546.27814,-7.4440413,159.6036,-7.7753315,20.640978,426.05,-76.07753,55.482334,41.809944,13.506226,182.41814,-4.457423,79.60622,-10.9910965,9.658996,93.2962,-55.28049,19.151043,23.770878,11.40716,130.12329,-18.749218,58.22383,-16.91496,9.2239065,85.08046,-42.422775,12.57703,22.15868,8.603942,74.02782,-13.885101,49.5063,-15.218028,8.154609,66.49764,-36.811363,17.690632,16.710337,7.84197,61.496494,-5.828862,39.73101,-15.030014,7.4799747,55.95002,-41.163647,16.053,15.258785,8.089696,65.44318,-22.317217,42.37954,-17.265118,7.5588427,57.136105,-43.76011,8.349876
disco.00040.wav,disco,-153.53806,54.674847,2989.3389,-358.9558,-25.001715,82.49027,27.359198,748.5257,-3.2763336,160.22418,-7.298546,17.795116,316.66617,-70.32408,59.93164,24.87005,17.115751,292.94894,-43.007164,76.00447,-4.2868476,14.089193,198.50537,-51.758125,34.951866,16.458372,10.061791,101.239655,-15.53226,48.013985,6.4574533,12.433042,154.58052,-29.638287,40.48975,1.2133551,10.891668,118.62843,-34.244774,37.461716,0.13533647,10.688834,114.25118,-35.978333,27.957258,6.493256,8.79688,77.38509,-24.517338,33.911507,1.849168,9.030968,81.55838,-26.48878,28.604229,2.5630083,8.472527,71.78371,-24.017176,28.134716,1.4153136,8.64751,74.77943,-24.909641,28.617111
disco.00054.wav,disco,-304.71295,65.59011,4302.063,-505.56924,-110.44249,79.51508,28.82703,830.9977,-32.640594,157.7998,11.197763,27.328302,746.83606,-90.5108,116.14026,53.927296,17.097622,292.3287,-2.3287296,102.595116,0.08957714,14.8338175,220.04214,-51.211372,43.185932,10.301259,14.62657,213.93654,-34.244476,58.95408,-6.652689,14.643602,214.43509,-44.261414,59.61686,23.205685,11.508789,132.45222,-21.75565,57.032257,-14.44315,12.095595,146.30344,-61.75492,22.717106,18.279821,11.190594,125.229385,-10.825995,56.857544,-18.532486,10.865921,118.06823,-53.329826,9.497689,5.1692853,9.459259,89.477585,-27.658798,44.79952,-9.206285,9.614075,92.43043,-43.841713,20.572458
disco.00083.wav,disco,-243.16817,63.432076,4023.6284,-564.4334,-122.6919,112.664635,30.331745,920.0147,15.68732,190.03728,-0.7623388,27.397188,750.6059,-101.64549,73.73291,36.573765,23.32364,543.9922,-67.324394,104.26362,-7.4543877,16.24864,264.0183,-63.255867,42.204613,26.363892,14.63138,214.07727,-17.972752,71.39189,-13.350777,12.019272,144.4629,-55.141632,30.835823,17.674347,11.169929,124.767296,-15.253397,57.767937,-14.964321,11.41772,130.36433,-53.543938,17.751724,12.852955,10.340407,106.92403,-23.603474,57.90224,-12.159926,9.35253,87.46981,-41.87841,20.30841,9.113566,8.745527,76.484245,-20.061897,33.585865,-10.633183,9.825142,96.53342,-42.521076,26.517937
disco.00097.wav,disco,-193.98097,59.504784,3540.819,-339.24246,-65.95719,80.92486,20.617805,425.09387,13.880665,148.83893,-1.043562,14.062458,197.75273,-61.70038,49.628784,39.25512,12.857157,165.30647,-10.324396,76.773544,-4.811981,10.02222,100.44488,-36.412186,23.234632,31.969744,9.771928,95.49058,-2.4020493,56.795563,-11.560769,8.833379,78.02858,-44.381485,23.141045,22.926672,9.739603,94.85987,-5.9046164,49.946796,-10.193005,8.165417,66.674034,-43.042618,17.137201,14.438268,8.833743,78.03501,-27.197498,39.18816,-12.457663,8.442524,71.276215,-40.522964,13.75388,13.185077,9.047037,81.84888,-25.588121,45.96138,-11.598177,9.056193,82.01463,-39.799824,25.487001
disco.00096.wav,disco,-209.83336,57.120705,3262.775,-407.58362,-74.56065,97.76366,28.015537,784.8703,-18.131428,169.88622,-21.262077,20.57481,423.32278,-90.58176,49.016445,60.483585,13.378992,178.99744,19.30101,101.56036,-21.3897,12.740749,162.3267,-56.024883,28.658161,29.074442,14.073496,198.06328,-12.560946,77.337715,-14.264691,9.741964,94.90586,-42.700966,17.130104,19.086414,9.95998,99.201195,-15.450815,51.516113,-9.225932,9.710661,94.296936,-42.076897,27.120298,14.945098,8.773635,76.97668,-15.015811,47.277668,-8.045927,10.765798,115.902405,-43.90631,26.337742,11.27282,8.742331,76.42834,-15.25205,49.923058,-4.445496,9.255741,85.66875,-39.88538,32.53919
disco.00082.wav,disco,-140.0085,68.13867,4642.879,-343.82227,40.336693,98.56923,35.477737,1258.6698,-2.1903477,192.3404,-13.501435,20.276567,411.13922,-67.3746,66.2135,32.342777,15.12508,228.76804,-16.018978,89.68477,-14.156863,19.386862,375.85043,-67.9324,44.22052,25.671741,14.22334,202.3034,-17.903172,73.8523,-19.460382,15.45544,238.8706,-65.197334,22.966341,24.09617,10.860241,117.944824,-12.075648,54.150497,-11.1487875,11.51784,132.66064,-46.30948,26.224466,13.607957,11.159518,124.53485,-20.632423,50.489845,-8.597093,9.845917,96.94208,-34.263626,32.361137,8.331061,9.446845,89.24288,-27.17632,31.795218,-4.4586997,9.048932,81.88318,-33.326923,27.187157
disco.00055.wav,disco,-176.80383,55.80181,3113.842,-329.1947,-67.42585,110.52949,22.693071,514.97546,18.619053,176.37943,-32.25334,21.280533,452.86108,-85.76424,56.883347,53.320705,12.450315,155.01036,13.9357395,111.154564,-7.992216,11.374756,129.38507,-40.895004,41.546738,29.802664,10.635463,113.11306,-19.474268,66.57712,-8.113863,10.673132,113.91575,-35.25045,36.033543,22.45494,9.425211,88.8346,-13.942239,54.063812,-10.774427,10.212601,104.29721,-42.297623,22.091448,17.781996,8.242379,67.93682,-11.812441,43.16239,-6.251497,9.4928055,90.11335,-31.931547,22.176176,9.110492,7.4989405,56.234108,-19.051552,31.525005,-4.125199,8.095065,65.530075,-31.048956,20.952518
disco.00041.wav,disco,-189.94972,66.005394,4356.7124,-353.13672,-14.468315,125.56912,32.00301,1024.1927,16.216604,197.988,30.958536,20.226854,409.12567,-17.128357,110.1678,25.296545,16.951023,287.3372,-24.028788,78.7075,11.081572,14.451006,208.83157,-42.783813,59.439682,-1.0686979,12.150822,147.64246,-39.18679,41.158436,0.005092966,11.615173,134.91225,-31.033966,38.291824,0.7410631,9.075715,82.36861,-36.506462,26.473965,-1.8414254,9.759327,95.24447,-34.519756,28.007181,-1.2852098,8.847221,78.27333,-30.174435,25.893522,0.37458357,8.809037,77.59914,-25.428392,27.56882,-3.0902903,7.8736157,61.993824,-30.493248,23.96645,-1.180418,7.027605,49.387234,-22.588722,25.019726
disco.00069.wav,disco,-190.93549,40.19229,1615.4202,-326.75012,-84.39903,115.57523,19.214638,369.2023,39.860443,165.06485,-5.325203,17.406857,302.99866,-59.324265,51.25393,36.42256,12.42651,154.41814,-13.270391,77.554535,-17.042545,10.544176,111.17966,-50.380093,28.956034,27.843248,11.1300745,123.878555,-3.723874,62.861794,-23.341366,9.475147,89.77841,-54.069748,8.116216,7.794489,8.807312,77.56875,-18.77538,44.020256,-9.285364,8.394191,70.46243,-32.473698,18.391777,11.439854,8.162146,66.62062,-14.803642,35.074543,-3.379383,7.713248,59.494194,-27.638508,20.275217,11.705584,7.146388,51.07086,-17.16071,31.593872,-2.2937775,6.5387745,42.75557,-23.746298,19.693998
disco.00057.wav,disco,-215.64838,47.600468,2265.8044,-384.96475,-113.965744,124.73435,16.7178,279.48483,52.38719,177.68918,-21.854853,18.362146,337.1684,-74.13194,67.98432,27.433506,14.177647,201.00568,-17.105507,69.457146,-23.128176,13.036061,169.9389,-59.997437,11.313044,22.309893,10.70523,114.60195,-22.70055,47.914536,-17.587679,11.130266,123.88283,-60.26231,13.0064335,17.83684,8.671718,75.19869,-10.293488,40.643234,-18.306715,9.423925,88.81036,-57.137276,9.802446,17.747093,9.167155,84.036736,-14.23128,45.72695,-13.458421,7.5345354,56.769226,-34.869064,10.274927,9.182003,8.037037,64.593956,-24.690113,35.19261,-11.699395,7.2255635,52.208767,-32.114376,12.060834
disco.00043.wav,disco,-135.40773,62.719105,3933.686,-400.46646,-1.2324101,82.26719,38.522423,1483.977,-3.6714754,193.90973,4.8317833,28.080061,788.48987,-60.662613,98.77606,26.861376,16.338646,266.95132,-23.493397,80.66385,5.5382943,14.51176,210.59117,-62.648308,43.352737,11.488942,10.22513,104.55329,-28.892939,45.68502,11.030997,10.694006,114.36177,-24.477995,43.664547,-1.8262744,11.888279,141.33118,-39.400047,42.673035,1.9280477,9.144569,83.62315,-29.93103,23.005047,9.062379,9.6450615,93.02721,-25.018421,39.840485,4.029321,8.564543,73.35139,-27.746195,26.009556,1.4051983,7.9038653,62.47109,-26.018745,25.52678,5.928338,9.019006,81.34247,-20.832623,36.053547
disco.00094.wav,disco,-202.87321,47.94996,2299.1987,-344.60165,-94.97347,106.48475,26.844482,720.6263,57.511032,185.04832,-1.7822273,12.398839,153.7312,-42.20876,30.854826,49.760056,10.892451,118.645485,14.802656,84.559006,-13.363127,8.726158,76.14584,-38.92702,20.48913,32.402287,9.4576025,89.44625,0.5423812,57.66935,-16.882076,9.548933,91.18212,-41.689346,16.098356,24.69149,8.33973,69.5511,1.5361227,52.370785,-10.110356,8.027007,64.43284,-33.978134,14.686739,13.878513,8.459006,71.55479,-12.727085,46.31092,-11.454158,7.1534057,51.17121,-36.44724,10.846915,7.6681786,7.461588,55.675293,-23.587046,30.20628,-7.3762674,10.844127,117.59508,-47.18032,27.285542
disco.00080.wav,disco,-295.20554,59.395557,3527.8323,-456.56302,-113.1947,97.91772,26.399986,696.9593,4.320309,160.52635,16.98972,22.998184,528.9165,-40.126152,120.48658,49.317085,16.740307,280.23785,-5.904608,99.24327,-6.286589,12.043168,145.0379,-49.096268,27.44719,15.228916,17.9159,320.97946,-50.45641,54.230103,-14.454558,11.690851,136.676,-56.336624,24.7024,21.063524,9.531278,90.84526,-9.870555,47.793877,-19.273232,11.414114,130.282,-55.749203,18.008724,13.460442,10.876169,118.29106,-20.66492,45.12987,-14.492887,9.9197445,98.40133,-51.330242,14.543316,4.766622,9.39304,88.229195,-29.759401,31.973425,-14.390682,9.417897,88.696785,-42.150024,15.786026
disco.00081.wav,disco,-268.0535,114.81251,13181.912,-594.7935,-91.09406,89.88955,37.244076,1387.1212,-32.265137,193.84758,-17.107279,21.494911,462.03122,-88.36987,55.018806,38.04257,18.002878,324.10364,-48.980995,90.49791,-1.3732817,14.748111,217.50676,-48.849564,52.679016,16.158052,16.389406,268.61264,-70.60482,52.581352,-6.5291004,14.064892,197.82118,-55.81733,29.695461,15.072512,11.498191,132.20839,-22.162867,45.0794,-15.63074,12.939903,167.44109,-46.987217,29.014095,6.780593,11.444686,130.98083,-38.734344,37.1942,-14.898916,12.072774,145.75186,-47.656116,22.17012,8.0961075,11.819356,139.69717,-41.49008,47.6846,-10.652525,10.427523,108.73323,-42.65293,36.182762
disco.00095.wav,disco,-238.09622,76.24868,5813.861,-516.6984,-73.6715,87.95625,32.829613,1077.7834,-59.209606,173.8901,-14.664249,26.021154,677.1005,-95.643845,65.232216,53.268463,16.602201,275.6331,-13.056704,102.41522,-2.6424923,16.52258,272.99564,-49.293385,49.483856,22.87568,16.432808,270.0372,-38.264626,67.86706,-7.1203284,12.162351,147.92278,-42.585117,39.649323,23.177694,11.99462,143.87091,-16.878948,60.197533,-3.816097,11.197343,125.380486,-41.23758,38.58168,18.697874,11.952174,142.85446,-13.182243,55.66374,-13.426301,11.482755,131.85365,-46.127033,24.468367,11.673765,9.118322,83.14381,-18.671978,40.983757,-11.775063,9.149565,83.71453,-42.45015,17.394861
disco.00042.wav,disco,-133.47395,61.89426,3830.8994,-352.67905,-12.654669,95.463844,25.49598,650.045,-5.3311152,186.44962,-17.997278,20.629885,425.59213,-79.714645,54.05795,19.480242,11.711808,137.16644,-23.405663,60.532364,-2.1478555,9.535511,90.92597,-37.10893,26.595644,6.3098254,10.645238,113.32109,-25.452347,38.320023,-3.203147,9.17148,84.11604,-33.150043,25.466366,9.593636,8.281328,68.5804,-17.778936,36.798042,-1.8494916,8.036434,64.58427,-30.62548,27.839901,3.9597127,6.8969073,47.567333,-15.74729,31.35083,0.35557598,7.6264157,58.16222,-29.791388,24.985653,-0.5810041,7.5330987,56.747578,-27.041672,21.579056,2.2110112,8.569195,73.4311,-23.763897,28.586681
disco.00056.wav,disco,-257.91473,58.038784,3368.5005,-431.44678,-78.59696,126.00602,25.77623,664.41406,14.951469,203.50748,-6.1771293,18.579762,345.20752,-56.54088,66.05674,40.84498,13.190409,173.98688,-1.675715,92.232956,-5.6803,12.08375,146.01701,-60.694664,30.09726,25.577076,11.782296,138.82251,-20.777006,58.82245,-11.029811,10.846551,117.64767,-48.498764,23.754852,18.75542,10.166181,103.35123,-11.092823,45.232773,-14.5757475,9.501474,90.278015,-48.042015,18.1514,14.917575,9.319143,86.846436,-16.25515,44.58368,-8.885022,8.384867,70.30599,-39.01809,15.567046,1.7275636,9.785565,95.757286,-34.432564,28.659756,-7.794549,7.90071,62.421223,-34.136208,15.900071
disco.00031.wav,disco,-139.18439,50.116978,2511.7114,-288.09567,0.102029175,60.7795,19.851706,394.09024,-7.9442043,116.575615,-6.6004887,17.279913,298.5954,-54.867043,53.81447,15.534582,15.9535675,254.51631,-33.334988,57.689774,5.23103,12.480347,155.75905,-39.4627,52.319542,7.4676595,11.844658,140.29591,-34.989105,38.02726,3.9165545,9.779768,95.64386,-29.0134,31.527384,-3.677521,10.186045,103.75551,-41.755005,22.693745,-1.112152,9.053418,81.96438,-35.42659,27.88121,1.4708523,7.945186,63.125984,-29.678837,29.195644,-5.604043,7.850894,61.63654,-27.419401,25.091135,-4.0174956,9.128193,83.323906,-36.066208,19.00201,-3.2179227,7.0495467,49.69611,-24.416348,26.223877
disco.00025.wav,disco,-201.31076,71.71554,5143.118,-395.5678,-41.991177,95.39461,33.31552,1109.924,15.142485,180.21077,-10.003645,17.420147,303.46155,-67.22406,65.89213,11.315604,16.66543,277.73657,-49.20527,51.023094,-1.8697816,11.977517,143.46092,-40.002674,30.701965,-4.581306,14.751974,217.62074,-49.371506,32.325027,-1.5893462,12.218009,149.27975,-34.310703,31.49216,-4.2418437,12.315468,151.67075,-47.63436,28.283005,-3.8901808,11.305899,127.82334,-40.86191,26.747429,-0.089055814,10.432595,108.839035,-31.375294,25.778095,-5.704264,9.553608,91.27143,-37.926834,21.28218,-3.5478756,8.967888,80.42302,-27.52856,27.078064,-4.92539,10.607914,112.52784,-38.542793,24.46628
disco.00019.wav,disco,-169.04446,94.55598,8940.833,-438.91623,1.2276877,113.81169,41.159527,1694.1067,20.76408,206.79886,-29.12573,29.067984,844.9477,-81.06636,78.041985,17.540554,15.994586,255.82678,-42.982788,77.03104,20.472164,17.938656,321.79538,-34.04796,69.494415,12.226601,8.893816,79.09997,-14.380503,40.71454,3.7267761,11.00856,121.18839,-37.747246,27.261547,6.322813,7.571202,57.323097,-27.823845,28.191463,5.9281063,6.5583215,43.011578,-15.805272,29.27067,9.140884,6.948751,48.28514,-20.184196,34.73272,1.081026,6.675886,44.56746,-20.375828,20.812336,0.8997806,6.915702,47.826935,-29.6068,17.619354,1.0789669,7.0714574,50.005512,-20.411243,25.738422
disco.00018.wav,disco,-151.13046,68.650154,4712.8433,-415.88818,-11.620531,73.81564,25.316927,640.94684,9.951288,169.46832,15.62995,26.195248,686.191,-56.60293,123.033676,0.8477909,23.174322,537.0492,-77.40886,78.08899,4.3429904,16.565357,274.41104,-44.33255,69.84813,11.971606,15.95299,254.49788,-50.419884,71.70622,4.217127,14.00283,196.07922,-42.313217,47.162415,1.223416,11.874954,141.01454,-39.567272,38.16349,-5.48605,12.758336,162.77515,-51.86463,29.745415,9.560899,10.292207,105.92953,-23.720793,43.708927,-2.1119502,10.434879,108.88671,-37.68332,25.91452,3.9637442,9.236859,85.31957,-25.594463,29.096016,0.12896776,9.926934,98.54403,-32.83718,30.403404
